2	94	53
2	73	32
2	39	24
2	98	77
2	99	50
2	20	46
2	88	39
2	80	77
2	35	54
2	63	11
2	78	40
2	42	57
2	80	85
3	3	76
3	14	89
3	91	58
3	1	99
3	68	41
3	67	61
3	57	17
3	54	92
3	25	52
3	28	3
3	24	84
3	95	72
3	45	34
3	7	87
3	46	5
3	87	61
3	65	44
3	30	91
3	51	76
3	89	74
3	97	66
3	67	64
3	51	75
3	87	99
3	53	77
3	21	86
3	74	22
3	30	86
3	53	30
3	68	58
3	90	89
3	84	72
3	67	40
3	73	88
3	70	17
3	17	81
3	93	23
3	18	76
3	48	32
3	96	72
3	24	40
3	24	95
3	63	84
3	62	70
3	98	68
3	55	35
3	58	23
3	89	90
3	31	89
3	42	3
3	84	63
3	12	15
3	76	0
3	65	76
3	71	29
3	83	38
3	48	34
3	17	87
3	13	89
3	93	4
3	80	76
3	78	10
3	98	74
3	25	98
3	52	93
3	96	33
3	4	93
3	61	55
3	47	88
3	67	70
3	95	30
3	66	40
3	51	95
3	93	56
3	27	82
3	51	86
3	79	64
3	71	41
3	76	70
3	81	60
3	30	96
3	12	74
3	64	75
3	69	81
3	94	82
3	72	32
3	94	74
3	70	12
3	75	94
3	74	24
3	29	41
3	34	79
3	52	76
3	40	70
3	18	59
3	42	72
3	93	6
3	76	78
3	43	86
4	69	67
4	66	99
4	25	89
4	54	59
4	78	51
4	95	55
4	81	57
4	95	84
4	73	44
4	80	76
4	36	85
4	13	54
4	40	59
4	81	64
4	50	74
4	27	36
4	80	57
4	92	16
4	77	98
4	58	22
4	71	63
4	41	29
4	59	26
4	30	21
4	63	37
4	50	48
4	67	90
4	24	35
4	52	96
4	83	91
4	51	52
4	64	89
4	56	48
4	36	61
4	34	99
4	54	30
4	37	63
4	87	76
4	69	97
4	89	97
4	99	65
4	89	36
4	25	85
4	1	84
4	81	18
4	48	13
4	52	33
4	75	59
4	81	82
4	53	45
4	88	98
4	88	97
4	43	46
4	36	98
4	65	42
4	92	48
4	78	46
4	74	80
4	59	40
4	87	43
4	59	89
4	45	78
4	64	81
4	39	75
4	73	94
4	37	49
4	86	23
4	70	42
4	30	77
4	68	60
4	82	50
4	47	18
4	60	87
4	99	39
4	38	95
4	42	98
4	56	87
4	76	94
4	36	57
4	77	85
4	96	84
4	64	35
4	39	67
4	60	32
4	87	53
4	97	57
4	81	32
4	59	36
4	7	99
4	71	90
4	21	13
4	48	46
4	87	69
4	69	95
4	94	56
4	50	52
4	88	23
4	96	70
4	46	70
4	96	29
5	56	49
5	23	99
5	37	93
5	83	32
5	86	59
5	76	95
5	22	84
5	60	96
5	23	85
5	36	68
5	58	22
5	44	25
5	96	92
5	33	67
5	79	90
5	47	88
5	94	91
5	13	79
5	18	27
5	56	98
5	90	84
5	67	21
5	45	7
5	85	50
5	37	32
5	68	36
5	68	89
5	56	82
5	40	12
5	18	34
5	79	92
5	59	29
5	62	60
5	56	72
5	59	66
5	7	71
5	93	81
5	46	50
5	2	55
5	87	63
5	78	73
5	43	95
5	18	45
5	64	0
5	78	90
5	81	51
5	43	90
5	84	56
5	86	10
5	48	67
5	54	38
5	48	93
5	29	99
5	81	4
5	88	66
5	92	88
5	88	96
5	72	75
5	93	44
5	56	78
5	69	28
5	98	2
5	42	62
5	69	96
5	91	63
5	65	78
5	72	70
5	61	1
5	90	86
5	83	73
5	87	42
5	57	58
5	50	35
5	5	86
5	80	89
5	18	96
5	81	50
5	84	61
5	87	21
5	83	51
5	67	49
5	58	50
5	59	56
5	82	32
5	85	92
5	67	41
5	84	90
5	9	69
5	71	93
5	27	95
5	36	27
5	88	1
5	64	98
5	80	53
5	49	66
5	54	70
6	40	53
6	56	40
6	22	61
6	0	66
6	64	41
6	52	62
6	62	99
6	56	98
6	56	34
6	93	66
6	26	97
6	54	24
6	89	33
6	73	74
6	41	94
6	40	37
6	98	63
6	97	24
6	16	96
6	6	95
6	79	15
6	80	24
6	82	40
6	45	73
6	62	60
6	58	73
6	63	40
6	86	73
6	77	46
6	95	50
6	96	49
6	40	55
6	11	78
6	92	44
6	91	15
6	95	53
6	0	91
6	76	72
6	95	96
6	98	28
6	80	77
6	51	82
6	34	58
6	27	96
6	82	28
6	72	47
6	0	58
6	33	61
6	72	83
6	7	95
6	83	69
6	28	92
6	80	72
6	41	18
6	97	22
6	25	78
6	37	81
6	66	98
6	94	95
6	22	97
6	77	87
6	53	4
6	22	78
6	58	45
6	46	87
6	64	81
6	58	34
6	19	48
6	10	56
6	71	99
6	48	91
6	36	20
6	75	15
6	74	21
6	53	27
6	85	77
6	9	98
6	58	77
6	8	98
6	39	27
6	71	90
6	72	65
6	52	28
6	74	41
6	60	71
6	73	42
6	31	56
6	84	45
6	42	54
6	98	50
6	55	95
6	12	31
6	45	78
6	21	38
6	92	31
6	73	58
6	30	18
6	77	24
6	39	91
7	79	74
7	19	95
7	41	84
7	40	10
7	9	89
7	62	69
7	2	78
7	78	81
7	49	25
7	90	57
7	89	81
7	39	68
7	73	54
7	74	66
7	76	27
7	31	88
7	44	37
7	47	52
7	76	41
7	41	89
7	54	31
7	74	59
7	18	98
7	45	71
7	39	55
7	47	10
7	55	56
7	58	31
7	37	14
7	72	61
7	89	38
7	66	89
7	83	15
7	77	2
7	82	59
7	59	88
7	48	2
7	16	47
7	60	94
7	51	0
7	74	44
7	56	49
7	8	74
7	77	38
7	77	44
7	58	93
7	56	62
7	65	35
7	10	40
7	94	53
7	21	95
7	82	84
7	96	67
7	80	13
7	57	64
7	71	63
7	37	89
7	7	53
7	46	30
7	23	79
7	16	20
7	49	22
7	88	64
7	88	66
7	86	69
7	96	89
7	78	42
7	8	59
7	91	60
7	58	85
7	59	58
7	26	50
7	48	85
7	94	93
7	28	77
7	17	41
7	47	91
7	5	74
7	87	72
7	53	56
7	19	55
7	92	79
7	71	61
7	89	79
7	50	37
7	41	67
7	24	68
7	97	37
7	47	43
7	19	46
7	98	79
7	61	35
7	57	36
7	94	70
7	71	42
7	80	54
