2	94	53
2	73	32
2	39	24
2	98	77
2	99	50
2	20	46
2	88	39
2	80	77
2	35	54
2	63	11
2	78	40
2	42	57
2	80	85
3	3	76
3	14	89
3	91	58
3	1	99
3	68	41
3	67	61
3	57	17
3	54	92
3	25	52
3	28	3
3	24	84
3	95	72
3	45	34
3	7	87
3	46	5
3	87	61
3	65	44
3	30	91
3	51	76
3	89	74
3	97	66
3	67	64
3	51	75
3	87	99
3	53	77
3	21	86
3	74	22
3	30	86
3	53	30
3	68	58
3	90	89
3	84	72
3	67	40
3	73	88
3	70	17
3	17	81
3	93	23
3	18	76
3	48	32
3	96	72
3	24	40
3	24	95
3	63	84
3	62	70
3	98	68
3	55	35
3	58	23
3	89	90
3	31	89
3	42	3
3	84	63
3	12	15
3	76	0
3	65	76
3	71	29
3	83	38
3	48	34
3	17	87
3	13	89
3	93	4
3	80	76
3	78	10
3	98	74
3	25	98
3	52	93
3	96	33
3	4	93
3	61	55
3	47	88
3	67	70
3	95	30
3	66	40
3	51	95
3	93	56
3	27	82
3	51	86
3	79	64
3	71	41
3	76	70
3	81	60
3	30	96
3	12	74
3	64	75
3	69	81
3	94	82
3	72	32
3	94	74
3	70	12
3	75	94
3	74	24
3	29	41
3	34	79
3	52	76
3	40	70
3	18	59
3	42	72
3	93	6
3	76	78
3	43	86
4	69	67
4	66	99
4	25	89
4	54	59
4	78	51
4	95	55
4	81	57
4	95	84
4	73	44
4	80	76
4	36	85
4	13	54
4	40	59
4	81	64
4	50	74
4	27	36
4	80	57
4	92	16
4	77	98
4	58	22
4	71	63
4	41	29
4	59	26
4	30	21
4	63	37
4	50	48
4	67	90
4	24	35
4	52	96
4	83	91
4	51	52
4	64	89
4	56	48
4	36	61
4	34	99
4	54	30
4	37	63
4	87	76
4	69	97
4	89	97
4	99	65
4	89	36
4	25	85
4	1	84
4	81	18
4	48	13
4	52	33
4	75	59
4	81	82
4	53	45
4	88	98
4	88	97
4	43	46
4	36	98
4	65	42
4	92	48
4	78	46
4	74	80
4	59	40
4	87	43
4	59	89
4	45	78
4	64	81
4	39	75
4	73	94
4	37	49
4	86	23
4	70	42
4	30	77
4	68	60
4	82	50
4	47	18
4	60	87
4	99	39
4	38	95
4	42	98
4	56	87
4	76	94
4	36	57
4	77	85
4	96	84
4	64	35
4	39	67
4	60	32
4	87	53
4	97	57
4	81	32
4	59	36
4	7	99
4	71	90
4	21	13
4	48	46
4	87	69
4	69	95
4	94	56
4	50	52
4	88	23
4	96	70
4	46	70
4	96	29
5	56	49
5	23	99
5	37	93
5	83	32
5	86	59
5	76	95
5	22	84
5	60	96
5	23	85
5	36	68
5	58	22
5	44	25
5	96	92
5	33	67
5	79	90
5	47	88
5	94	91
5	13	79
5	18	27
5	56	98
5	90	84
5	67	21
5	45	7
5	85	50
5	37	32
5	68	36
5	68	89
5	56	82
5	40	12
5	18	34
5	79	92
5	59	29
5	62	60
5	56	72
5	59	66
5	7	71
5	93	81
5	46	50
5	2	55
5	87	63
5	78	73
5	43	95
5	18	45
5	64	0
5	78	90
5	81	51
5	43	90
5	84	56
5	86	10
5	48	67
5	54	38
5	48	93
5	29	99
5	81	4
5	88	66
5	92	88
5	88	96
5	72	75
5	93	44
5	56	78
5	69	28
5	98	2
5	42	62
5	69	96
5	91	63
5	65	78
5	72	70
5	61	1
5	90	86
5	83	73
5	87	42
5	57	58
5	50	35
5	5	86
5	80	89
5	18	96
5	81	50
5	84	61
5	87	21
5	83	51
5	67	49
5	58	50
5	59	56
5	82	32
5	85	92
5	67	41
5	84	90
5	9	69
5	71	93
5	27	95
5	36	27
5	88	1
5	64	98
5	80	53
5	49	66
5	54	70
6	40	53
6	56	40
6	22	61
6	0	66
6	64	41
6	52	62
6	62	99
6	56	98
6	56	34
6	93	66
6	26	97
6	54	24
6	89	33
6	73	74
6	41	94
6	40	37
6	98	63
6	97	24
6	16	96
6	6	95
6	79	15
6	80	24
6	82	40
6	45	73
6	62	60
6	58	73
6	63	40
6	86	73
6	77	46
6	95	50
6	96	49
6	40	55
6	11	78
6	92	44
6	91	15
6	95	53
6	0	91
6	76	72
6	95	96
6	98	28
6	80	77
6	51	82
6	34	58
6	27	96
6	82	28
6	72	47
6	0	58
6	33	61
6	72	83
6	7	95
6	83	69
6	28	92
6	80	72
6	41	18
6	97	22
6	25	78
6	37	81
6	66	98
6	94	95
6	22	97
6	77	87
6	53	4
6	22	78
6	58	45
6	46	87
6	64	81
6	58	34
6	19	48
6	10	56
6	71	99
6	48	91
6	36	20
6	75	15
6	74	21
6	53	27
6	85	77
6	9	98
6	58	77
6	8	98
6	39	27
6	71	90
6	72	65
6	52	28
6	74	41
6	60	71
6	73	42
6	31	56
6	84	45
6	42	54
6	98	50
6	55	95
6	12	31
6	45	78
6	21	38
6	92	31
6	73	58
6	30	18
6	77	24
6	39	91
7	79	74
7	19	95
7	41	84
7	40	10
7	9	89
7	62	69
7	2	78
7	78	81
7	49	25
7	90	57
7	89	81
7	39	68
7	73	54
7	74	66
7	76	27
7	31	88
7	44	37
7	47	52
7	76	41
7	41	89
7	54	31
7	74	59
7	18	98
7	45	71
7	39	55
7	47	10
7	55	56
7	58	31
7	37	14
7	72	61
7	89	38
7	66	89
7	83	15
7	77	2
7	82	59
7	59	88
7	48	2
7	16	47
7	60	94
7	51	0
7	74	44
7	56	49
7	8	74
7	77	38
7	77	44
7	58	93
7	56	62
7	65	35
7	10	40
7	94	53
7	21	95
7	82	84
7	96	67
7	80	13
7	57	64
7	71	63
7	37	89
7	7	53
7	46	30
7	23	79
7	16	20
7	49	22
7	88	64
7	88	66
7	86	69
7	96	89
7	78	42
7	8	59
7	91	60
7	58	85
7	59	58
7	26	50
7	48	85
7	94	93
7	28	77
7	17	41
7	47	91
7	5	74
7	87	72
7	53	56
7	19	55
7	92	79
7	71	61
7	89	79
7	50	37
7	41	67
7	24	68
7	97	37
7	47	43
7	19	46
7	98	79
7	61	35
7	57	36
7	94	70
7	71	42
7	80	54
8	77	54
8	65	11
8	57	42
8	72	98
8	27	33
8	14	62
8	17	41
8	37	74
8	70	12
8	96	33
8	51	53
8	99	13
8	39	74
8	96	18
8	49	26
8	46	97
8	80	41
8	48	89
8	23	32
8	62	65
8	64	70
8	44	90
8	89	33
8	57	93
8	17	37
8	38	83
8	73	9
8	11	58
8	13	62
8	18	56
8	87	34
8	86	57
8	31	23
8	8	77
8	33	98
8	61	87
8	92	97
8	68	11
8	50	61
8	3	65
8	85	49
8	4	93
8	71	79
8	94	15
8	43	29
8	17	44
8	90	97
8	12	70
8	1	70
8	33	77
8	90	56
8	76	90
8	98	82
8	41	80
8	73	80
8	86	40
8	22	58
8	72	47
8	76	42
8	99	26
8	88	99
8	74	57
8	98	16
8	71	23
8	43	48
8	23	71
8	60	51
8	64	71
8	4	60
8	52	62
8	74	61
8	56	52
8	70	23
8	3	53
8	94	39
8	82	25
8	95	31
8	4	96
8	95	63
8	74	83
8	84	62
8	54	27
8	43	42
8	55	82
8	92	38
8	29	45
8	83	38
8	69	90
8	39	9
8	29	89
8	80	92
8	65	61
8	27	66
8	79	61
8	60	86
8	45	89
8	38	74
8	50	64
8	52	56
9	0	38
9	22	30
9	26	93
9	55	33
9	13	85
9	97	46
9	42	68
9	50	91
9	74	73
9	46	66
9	46	80
9	88	29
9	44	22
9	24	86
9	89	90
9	72	30
9	98	24
9	30	88
9	78	99
9	98	95
9	45	65
9	55	75
9	37	90
9	56	40
9	65	98
9	89	39
9	91	87
9	1	90
9	92	72
9	91	10
9	43	70
9	89	86
9	52	89
9	47	58
9	94	91
9	47	95
9	92	81
9	55	49
9	26	63
9	94	30
9	69	68
9	65	47
9	33	98
9	15	75
9	60	13
9	30	72
9	60	41
9	72	42
9	14	65
9	87	84
9	86	65
9	29	26
9	58	52
9	59	78
9	97	61
9	70	85
9	78	37
9	23	88
9	74	22
9	29	84
9	47	91
9	23	82
9	45	80
9	88	25
9	94	36
9	29	90
9	54	96
9	46	85
9	74	83
9	33	95
9	47	93
9	83	57
9	96	90
9	26	89
9	56	78
9	64	78
9	58	38
9	82	18
9	67	51
9	57	60
9	77	62
9	32	80
9	91	93
9	57	42
9	81	26
9	65	67
9	63	75
9	37	16
9	19	59
9	76	18
9	85	72
9	69	21
9	30	97
9	50	90
9	37	51
9	98	40
9	57	19
9	28	84
9	22	48
10	79	13
10	15	87
10	88	76
10	5	89
10	60	11
10	86	82
10	34	66
10	56	83
10	12	94
10	45	53
10	80	60
10	65	55
10	89	44
10	96	41
10	97	80
10	63	32
10	33	38
10	85	65
10	14	86
10	83	23
10	87	88
10	62	64
10	78	26
10	93	48
10	99	61
10	89	54
10	74	67
10	26	37
10	58	98
10	71	99
10	87	89
10	41	82
10	38	66
10	90	64
10	0	58
10	39	44
10	94	49
10	67	89
10	18	87
10	67	11
10	82	75
10	28	93
10	93	28
10	53	51
10	32	91
10	83	67
10	60	14
10	54	85
10	14	88
10	88	53
10	50	58
10	77	97
10	84	63
10	74	99
10	41	97
10	84	39
10	15	59
10	60	86
10	74	78
10	34	72
10	76	69
10	71	55
10	94	24
10	53	59
10	29	72
10	40	74
10	74	96
10	80	65
10	65	20
10	50	80
10	68	75
10	32	74
10	30	29
10	29	46
10	72	81
10	83	90
10	47	96
10	67	46
10	0	85
10	43	72
10	58	82
10	29	17
10	97	94
10	94	16
10	58	42
10	80	45
10	60	69
10	79	63
10	30	95
10	83	74
10	59	35
10	52	20
10	68	93
10	88	99
10	84	99
10	35	78
10	47	90
10	55	33
10	63	87
11	77	21
11	70	44
11	75	80
11	98	29
11	26	87
11	79	85
11	56	60
11	53	41
11	43	84
11	97	60
11	35	45
11	31	71
11	99	98
11	92	51
11	92	48
11	97	69
11	47	68
11	51	92
11	58	34
11	96	90
11	92	15
11	72	47
11	34	56
11	45	7
11	19	97
11	66	10
11	78	34
11	56	90
11	55	67
11	18	88
11	45	3
11	91	28
11	97	86
11	44	78
11	75	94
11	54	96
11	35	65
11	14	69
11	19	57
11	68	62
11	72	48
11	20	66
11	68	80
11	94	45
11	80	96
11	63	21
11	73	3
11	77	92
11	38	79
11	95	40
11	27	7
11	99	73
11	18	25
11	85	64
11	89	51
11	77	81
11	78	90
11	84	89
11	51	90
11	62	89
11	67	39
11	80	74
11	31	77
11	39	67
11	96	37
11	70	38
11	39	71
11	3	39
11	96	60
11	2	71
11	61	76
11	51	24
11	47	59
11	32	41
11	52	53
11	91	69
11	53	89
11	95	79
11	47	49
11	86	8
11	97	71
11	26	57
11	9	50
11	45	53
11	89	11
11	95	77
11	12	82
11	18	26
11	82	81
11	93	3
11	44	67
11	66	19
11	21	10
11	50	61
11	30	89
11	41	40
11	73	80
11	45	73
11	67	82
12	65	92
12	44	72
12	51	8
12	61	49
12	90	12
12	82	31
12	55	30
12	23	58
12	41	67
12	71	32
12	74	32
12	78	9
12	75	68
12	60	93
12	38	41
12	94	44
12	68	30
12	61	9
12	47	91
12	58	23
12	30	88
12	51	66
12	13	52
12	40	94
12	59	73
12	44	60
12	19	47
12	54	52
12	11	79
12	35	99
12	99	33
12	93	54
12	66	92
12	98	55
12	28	82
12	69	30
12	50	97
12	52	93
12	67	26
12	89	20
12	63	81
12	88	99
12	99	24
12	33	61
12	61	1
12	45	88
12	94	81
12	49	79
12	29	64
12	55	88
12	33	28
12	29	69
12	55	42
12	73	93
12	27	90
12	31	79
12	73	29
12	98	88
12	99	92
12	25	78
12	83	65
12	74	72
12	1	52
12	36	68
12	10	99
12	45	37
12	80	40
12	86	26
12	49	84
12	61	89
12	99	18
12	74	24
12	67	55
12	47	99
12	67	37
12	3	89
12	11	61
12	54	34
12	84	44
12	58	89
12	96	16
12	69	31
12	69	17
12	49	30
12	65	44
12	12	98
12	65	57
12	71	30
12	94	26
12	83	71
12	75	95
12	75	48
12	84	87
12	29	91
12	98	51
12	44	27
12	93	42
12	42	73
13	14	86
13	69	89
13	54	92
13	94	70
13	56	78
13	43	84
13	26	42
13	39	58
13	67	76
13	22	81
13	45	31
13	99	36
13	73	95
13	40	96
13	32	34
13	98	12
13	90	52
13	53	89
13	29	81
13	91	87
13	74	54
13	35	98
13	92	51
13	35	65
13	50	74
13	63	89
13	66	49
13	10	77
13	28	87
13	22	50
13	99	39
13	67	43
13	40	62
13	88	84
13	77	83
13	70	90
13	81	99
13	24	60
13	10	27
13	54	71
13	43	67
13	76	34
13	56	74
13	79	47
13	92	18
13	37	94
13	54	30
13	99	81
13	34	27
13	60	83
13	97	70
13	52	99
13	89	65
13	80	45
13	4	88
13	18	35
13	35	70
13	25	96
13	87	70
13	61	93
13	54	87
13	47	91
13	66	88
13	22	43
13	2	94
13	82	25
13	73	48
13	36	69
13	38	51
13	34	98
13	1	88
13	71	20
13	77	65
13	53	66
13	98	85
13	62	98
13	40	23
13	80	35
13	77	58
13	35	96
13	74	87
13	55	1
13	31	96
13	99	93
13	77	72
13	26	95
13	39	34
13	34	74
13	56	88
13	21	56
13	17	72
13	83	84
13	70	72
13	57	84
13	47	28
13	65	69
13	89	49
13	57	70
14	39	38
14	96	42
14	84	66
14	96	13
14	24	66
14	16	72
14	69	83
14	96	38
14	81	78
14	80	43
14	92	26
14	14	67
14	79	1
14	92	80
14	15	46
14	89	14
14	67	73
14	31	23
14	81	83
14	71	55
14	23	68
14	31	67
14	94	82
14	66	29
14	80	69
14	43	61
14	74	84
14	29	22
14	91	84
14	46	62
14	55	9
14	78	60
14	68	50
14	29	57
14	65	52
14	80	96
14	80	98
14	25	63
14	76	89
14	89	38
14	62	60
14	68	86
14	32	47
14	74	88
14	15	79
14	70	59
14	83	74
14	54	61
14	42	97
14	94	97
14	43	99
14	90	78
14	11	84
14	77	62
14	20	10
14	53	66
14	46	55
14	44	83
14	8	93
14	36	54
14	37	67
14	21	56
14	97	83
14	65	84
14	88	49
14	92	13
14	89	47
14	63	90
14	18	60
14	90	44
14	24	41
14	65	56
14	93	88
14	9	83
14	60	72
14	85	78
14	88	75
14	24	78
14	83	55
14	61	69
14	49	66
14	43	86
14	12	67
14	44	52
14	73	65
14	47	77
14	89	19
14	64	80
14	67	53
14	46	57
14	43	51
14	92	94
14	15	60
14	54	94
14	23	29
14	25	37
14	98	73
14	81	30
14	80	93
14	91	55
15	57	46
15	0	59
15	45	61
15	45	65
15	46	61
15	61	26
15	84	89
15	63	20
15	98	66
15	30	83
15	76	39
15	55	70
15	96	91
15	25	98
15	73	57
15	10	71
15	21	98
15	40	50
15	31	97
15	84	47
15	27	85
15	54	67
15	77	28
15	86	65
15	81	26
15	66	48
15	11	66
15	41	58
15	65	51
15	78	82
15	52	67
15	90	98
15	67	20
15	44	69
15	93	94
15	78	67
15	61	69
15	87	11
15	74	64
15	96	15
15	77	85
15	92	87
15	63	79
15	30	96
15	60	73
15	93	11
15	84	46
15	68	2
15	42	89
15	40	59
15	69	68
15	46	27
15	74	79
15	72	66
15	11	82
15	54	71
15	75	95
15	20	39
15	18	61
15	63	82
15	55	43
15	70	1
15	47	17
15	72	37
15	75	86
15	75	66
15	79	61
15	60	66
15	91	23
15	75	88
15	56	99
15	33	63
15	65	3
15	56	61
15	93	39
15	83	45
15	45	99
15	45	20
15	58	64
15	98	69
15	66	72
15	96	50
15	25	62
15	3	91
15	36	6
15	38	88
15	62	35
15	28	70
15	80	97
15	52	37
15	6	65
15	80	99
15	83	42
15	96	8
15	86	38
15	9	35
15	45	86
15	77	16
16	71	62
16	78	75
16	69	99
16	20	0
16	95	9
16	99	83
16	65	96
16	69	36
16	39	32
16	26	75
16	70	38
16	57	61
16	65	75
16	92	93
16	29	91
16	7	48
16	46	88
16	58	56
16	74	82
16	96	41
16	42	21
16	81	75
16	95	86
16	73	19
16	79	98
16	94	14
16	25	88
16	23	57
16	67	85
16	46	41
16	71	74
16	9	78
16	72	61
16	40	53
16	18	94
16	59	95
16	75	85
16	96	1
16	20	71
16	74	53
16	94	60
16	54	26
16	23	96
16	89	36
16	79	47
16	33	48
16	79	35
16	89	84
16	83	28
16	79	85
16	86	49
16	43	46
16	53	96
16	41	37
16	91	46
16	36	70
16	60	38
16	71	94
16	78	35
16	27	62
16	46	83
16	39	80
16	99	29
16	7	84
16	41	31
16	39	43
16	88	37
16	31	90
16	89	10
16	45	11
16	42	37
16	82	85
16	59	84
16	30	88
16	63	37
16	94	53
16	99	32
16	46	86
16	66	73
16	96	82
16	93	96
16	81	77
16	57	58
16	75	61
16	66	74
16	59	93
16	78	93
16	86	58
16	81	57
16	18	89
16	91	61
16	61	21
16	28	83
16	99	41
16	14	67
16	74	91
16	98	28
16	19	96
16	95	78
16	83	75
17	86	62
17	97	27
17	62	78
17	13	84
17	98	14
17	87	29
17	26	50
17	76	66
17	40	54
17	78	69
17	35	54
17	89	72
17	60	78
17	44	72
17	65	53
17	37	48
17	25	30
17	14	95
17	55	65
17	31	47
17	85	24
17	63	69
17	70	93
17	77	84
17	88	40
17	84	82
17	17	80
17	81	68
17	74	58
17	87	50
17	31	49
17	93	75
17	72	84
17	45	84
17	58	53
17	79	95
17	60	40
17	87	15
17	55	44
17	80	31
17	94	59
17	59	29
17	92	93
17	84	60
17	0	80
17	60	99
17	26	97
17	25	92
17	26	63
17	97	64
17	87	93
17	6	91
17	99	79
17	68	75
17	80	92
17	65	82
17	29	98
17	60	56
17	73	14
17	42	72
17	39	53
17	75	29
17	95	76
17	79	88
17	59	73
17	53	29
17	49	95
17	72	44
17	92	18
17	47	97
17	53	45
17	86	80
17	61	34
17	59	39
17	6	86
17	66	31
17	15	40
17	31	60
17	55	56
17	99	38
17	81	70
17	80	36
17	73	85
17	54	60
17	60	13
17	81	88
17	82	3
17	44	45
17	22	87
17	32	79
17	68	4
17	88	72
17	71	34
17	8	49
17	71	38
17	86	94
17	21	62
17	85	72
17	11	77
18	51	49
18	81	56
18	99	82
18	95	89
18	61	9
18	48	59
18	72	58
18	39	85
18	95	55
18	37	85
18	90	13
18	96	67
18	33	21
18	97	24
18	69	94
18	60	9
18	28	48
18	18	60
18	76	99
18	56	80
18	88	1
18	36	65
18	9	50
18	73	23
18	23	64
18	72	87
18	63	31
18	41	70
18	82	58
18	62	58
18	56	41
18	78	68
18	87	67
18	74	78
18	90	21
18	88	48
18	98	12
18	31	72
18	26	64
18	98	92
18	31	63
18	97	71
18	77	48
18	36	29
18	58	84
18	52	55
18	23	73
18	93	71
18	98	49
18	93	39
18	93	57
18	63	64
18	18	64
18	50	92
18	36	64
18	6	58
18	40	61
18	74	92
18	82	72
18	99	45
18	56	53
18	83	55
18	87	96
18	48	22
18	92	35
18	42	55
18	78	6
18	61	91
18	91	47
18	13	95
18	37	99
18	36	88
18	7	89
18	83	27
18	90	96
18	33	27
18	78	54
18	59	67
18	50	52
18	47	12
18	56	93
18	37	93
18	99	0
18	79	92
18	10	72
18	23	60
18	68	83
18	43	84
18	91	18
18	82	67
18	64	36
18	74	70
18	70	21
18	45	16
18	82	85
18	25	78
18	36	89
18	95	35
18	70	49
19	26	3
19	26	34
19	76	65
19	76	66
19	19	78
19	98	60
19	82	43
19	99	75
19	7	80
19	55	53
19	57	9
19	20	79
19	72	92
19	20	85
19	78	74
19	22	85
19	32	29
19	92	1
19	8	56
19	74	99
19	96	31
19	89	85
19	49	81
19	83	41
19	75	2
19	54	68
19	77	49
19	54	20
19	40	74
19	25	73
19	18	63
19	95	49
19	41	64
19	11	70
19	72	11
19	99	27
19	13	76
19	94	71
19	88	63
19	3	98
19	26	68
19	25	98
19	44	93
19	52	73
19	98	23
19	94	80
19	52	41
19	98	39
19	78	54
19	21	85
19	88	30
19	41	87
19	82	30
19	45	90
19	2	35
19	72	53
19	7	59
19	47	70
19	82	72
19	22	88
19	98	69
19	47	71
19	59	81
19	38	51
19	22	24
19	99	15
19	50	96
19	61	53
19	90	33
19	31	33
19	98	26
19	68	59
19	88	36
19	57	74
19	75	25
19	72	34
19	34	94
19	70	84
19	59	3
19	96	44
19	32	98
19	99	64
19	79	50
19	23	95
19	88	95
19	50	32
19	33	32
19	93	58
19	65	35
19	32	60
19	42	83
19	59	90
19	44	27
19	71	94
19	48	27
19	0	84
19	44	75
19	17	71
19	57	85
19	17	27
20	12	60
20	91	79
20	77	9
20	28	54
20	61	1
20	94	80
20	16	17
20	94	61
20	80	72
20	23	82
20	73	82
20	98	78
20	83	47
20	90	3
20	99	51
20	39	69
20	57	43
20	54	5
20	96	37
20	60	91
20	92	58
20	12	64
20	79	96
20	13	91
20	82	38
20	4	95
20	72	79
20	62	92
20	62	54
20	65	89
20	74	95
20	22	98
20	19	33
20	61	34
20	63	91
20	88	71
20	67	52
20	33	52
20	39	29
20	40	49
20	57	76
20	77	23
20	84	71
20	91	2
20	93	30
20	81	96
20	79	60
20	60	98
20	32	80
20	76	33
20	98	82
20	46	80
20	57	96
20	81	99
20	50	71
20	38	86
20	12	42
20	4	59
20	39	93
20	32	66
20	91	65
20	36	40
20	27	72
20	87	70
20	49	64
20	27	94
20	39	88
20	58	99
20	90	97
20	64	12
20	90	65
20	89	82
20	16	22
20	73	76
20	46	55
20	60	97
20	59	43
20	54	97
20	62	72
20	88	45
20	80	87
20	90	69
20	64	95
20	91	53
20	98	30
20	70	80
20	11	83
20	96	13
20	78	38
20	91	50
20	62	67
20	55	84
20	62	77
20	53	91
20	84	59
20	94	83
20	79	18
20	51	96
20	18	79
20	81	12
21	93	88
21	89	66
21	28	65
21	87	42
21	22	94
21	29	61
21	25	54
21	97	86
21	94	15
21	84	49
21	94	67
21	98	68
21	34	80
21	21	83
21	81	75
21	96	39
21	63	33
21	84	80
21	43	29
21	47	80
21	45	90
21	24	79
21	95	87
21	26	99
21	55	37
21	72	90
21	79	84
21	71	88
21	66	70
21	62	65
21	20	72
21	19	41
21	31	67
21	96	14
21	8	77
21	97	91
21	10	79
21	0	59
21	43	30
21	95	12
21	36	88
21	53	99
21	72	37
21	27	62
21	93	92
21	56	96
21	89	29
21	1	78
21	63	91
21	59	62
21	94	17
21	96	44
21	54	76
21	54	52
21	12	82
21	60	46
21	77	60
21	84	22
21	16	84
21	90	54
21	81	57
21	33	98
21	99	13
21	5	96
21	49	89
21	19	68
21	62	98
21	63	77
21	79	37
21	97	55
21	91	37
21	64	21
21	97	73
21	97	54
21	45	94
21	12	44
21	24	77
21	57	88
21	63	28
21	98	1
21	52	22
21	33	89
21	68	87
21	46	60
21	74	94
21	31	42
21	7	47
21	78	29
21	95	25
21	98	46
21	39	87
21	57	53
21	22	31
21	35	23
21	72	57
21	87	80
21	61	84
21	44	16
21	99	26
21	88	96
22	42	30
22	96	25
22	73	61
22	80	2
22	87	55
22	81	85
22	79	77
22	83	31
22	12	58
22	37	80
22	75	77
22	93	40
22	69	94
22	79	51
22	93	30
22	27	29
22	88	8
22	98	39
22	92	40
22	83	25
22	26	69
22	27	73
22	80	58
22	73	74
22	41	46
22	77	81
22	71	68
22	58	92
22	88	15
22	57	46
22	52	74
22	78	24
22	16	86
22	96	55
22	99	51
22	94	72
22	85	88
22	68	60
22	80	62
22	57	96
22	19	57
22	65	45
22	16	41
22	48	70
22	60	23
22	3	97
22	40	55
22	92	69
22	9	96
22	74	92
22	96	22
22	51	97
22	93	90
22	33	90
22	18	38
22	29	23
22	66	71
22	24	96
22	90	9
22	91	56
22	29	99
22	31	95
22	80	65
22	99	31
22	92	16
22	94	58
22	65	74
22	78	75
22	54	93
22	98	22
22	71	86
22	79	58
22	71	36
22	42	58
22	39	20
22	88	85
22	98	64
22	60	49
22	61	86
22	63	98
22	83	44
22	62	46
22	14	91
22	54	48
22	68	95
22	66	34
22	37	66
22	66	92
22	65	87
22	34	64
22	36	74
22	70	80
22	17	87
22	64	31
22	54	67
22	69	41
23	83	11
23	82	57
23	74	80
23	27	95
23	21	33
23	70	42
23	47	50
23	56	23
23	57	75
23	75	12
23	64	81
23	87	50
23	26	86
23	85	54
23	54	70
23	81	91
23	53	58
23	53	45
23	69	43
23	0	54
23	58	18
23	31	85
23	16	72
23	39	87
23	63	32
23	78	84
23	0	65
23	23	97
23	16	52
23	52	89
23	0	88
23	2	45
23	37	15
23	53	21
23	65	43
23	75	60
23	87	98
23	83	33
23	66	71
23	93	51
23	28	65
23	18	34
23	57	29
23	35	97
23	46	16
23	88	93
23	64	49
23	17	89
23	60	46
23	35	74
23	81	83
23	92	82
23	21	96
23	46	45
23	16	55
23	39	81
23	92	44
23	22	97
23	74	87
23	59	83
23	54	42
23	67	0
23	27	79
23	66	13
23	84	87
23	74	88
23	47	97
23	89	62
23	72	96
23	89	77
23	89	66
23	17	27
23	49	16
23	21	68
23	96	66
23	73	28
23	99	40
23	12	57
23	81	46
23	63	74
23	10	55
23	74	96
23	52	86
23	61	77
23	55	38
23	18	79
23	83	20
23	41	64
23	93	75
23	72	60
23	70	52
23	60	59
23	53	60
23	29	81
23	69	40
23	97	56
23	67	37
23	44	37
23	86	24
24	99	38
24	24	95
24	95	86
24	42	36
24	84	38
24	19	57
24	72	52
24	98	54
24	55	97
24	63	99
24	93	99
24	47	55
24	89	47
24	66	71
24	33	57
24	97	58
24	53	34
24	43	76
24	39	91
24	9	93
24	98	1
24	86	17
24	12	79
24	77	45
24	76	93
24	72	47
24	80	65
24	40	75
24	56	36
24	36	90
24	95	99
24	53	75
24	77	54
24	30	67
24	55	33
24	93	29
24	28	51
24	33	85
24	95	83
24	37	95
24	48	93
24	83	78
24	63	87
24	70	19
24	88	86
24	86	88
24	47	77
24	94	17
24	11	84
24	32	30
24	44	97
24	31	70
24	13	98
24	71	76
24	25	54
24	55	85
24	34	48
24	74	1
24	81	63
24	87	73
24	41	78
24	74	63
24	70	71
